Id,cross_id,tgraph_id
033196,[r50165]|[r46964],33196
034960,[r50169]|[r50173],34960
034959,[r50172]|[r50168],34959
029810,"[r42194,r42454]|[r42196,r50033]",29810
030363,[r42929]|[r42930],30363
028264,"[r42195,r42541]|[r40586,r41698]",28264
034956,[r50171]|[r50162],34956
034957,[r50163]|[r50170],34957
033189,[r48933]|[r46957],33189
033188,[r46956]|[r48932],33188
034332,[r48929]|[r48930],34332
032189,[r45528]|[r45529],32189
034089,[r48449]|[r48447],34089
034088,[r48446]|[r48448],34088
029758,"[r42122,r42125,r42133]|[r42123,r42124,r42132]",29758
028458,"[r40770]|[r45446,r46413]",28458
032811,[r46440]|[r77421],32811
032810,[r77420]|[r46439],32810
021461,"[r30779,r32464,r32689]|[r30780,r32688,r34665]",21461
022996,"[r32466,r32766]|[r32467,r33883]",22996
022147,[r31412]|[r32462],22147
022148,[r32463]|[r31413],22148
026824,[r38335]|[r38337],26824
026825,[r38338]|[r38336],26825
021480,[r37310]|[r30803],21480
021479,[r30802]|[r37309],21479
021481,"[r30805,r30807,r32470]|[r30804,r30806,r32469]",21481
026214,[r37306]|[r37304],26214
026213,[r37303]|[r37305],26213
022308,[r31576]|[r38334],22308
022307,[r38333]|[r31575],22307
022919,"[r32368,r32373]|[r32769,r32772]",22919
023187,"[r32770,r32772]|[r32771]",23187
022382,"[r31655,r31656]|[r31654,r31790]",22382
022922,[r37305]|[r32370],22922
022923,[r32371]|[r32372],22923
022921,[r32369]|[r37306],22921
022925,"[r32374,r32375]|[r32373,r32376]",22925
021307,[r38322]|[r30634],21307
024020,"[r33883,r33884]|[r33885,r33890]",24020
024019,"[r33882,r33885,r33888]|[r33881,r33884,r33889]",24019
026229,"[r37341,r38344]|[r37337,r37340]",26229
026227,"[r37335,r37342]|[r37336]",26227
022928,[r32388]|[r32379],22928
021526,[r30857]|[r30855],21526
021529,[r30856]|[r30858],21529
026833,[r38358]|[r38356],26833
026832,[r38355]|[r38357],26832
024567,[r34677]|[r34679],24567
021538,[r30862]|[r31260],21538
021535,[r31259]|[r30861],21535
054256,[r77554]|[r77448],54256
054259,[r77449]|[r77555],54259
053976,[r76988]|[r77512],53976
050437,"[r72282,r72465]|[r72252,r72283]",50437
033076,"[r46691,r46694,r48427]|[r46692,r46693,r48428]",33076
025753,[r48426]|[r36508],25753
025752,[r36507]|[r48425],25752
049984,"[r71711,r71780,r77698]|[r71712,r71781,r77697]",49984
049987,[r71779]|[r71714],49987
049986,[r71713]|[r71778],49986
051677,"[r73912,r77697,r78809]|[r73911,r77699,r78810]",51677
049793,[r71527]|[r71528],49793
034764,[r49740]|[r49739],34764
034765,[r49741]|[r49742],34765
028617,[r40908]|[r40911],28617
028611,[r50180]|[r40905],28611
028610,[r40904]|[r50179],28610
022948,"[r32405,r36446]|[r32403,r32404]",22948
022949,"[r32403,r36441]|[r37344,r38343]",22949
033013,[r46695]|[r46620],33013
031078,"[r43859,r46830,r50620]|[r43860,r46829,r50619]",31078
030238,"[r42761,r42762,r42916]|[r42763,r42915,r48965]",30238
030418,[r43016]|[r43014],30418
030417,[r43013]|[r43015],30417
034331,[r48927]|[r48928],34331
033179,"[r46942]|[r46943,r46945]",33179
030215,"[r42728,r42730]|[r42727,r45453]",30215
032311,"[r45737,r45739]|[r45738,r45740,r49022,r49026]",32311
033520,[r47494]|[r49021],33520
033519,[r49020]|[r47493],33519
028584,[r40884]|[r40881],28584
028585,[r40882]|[r40885],28585
034950,[r50148]|[r50150],34950
034951,[r50151]|[r50149],34951
028572,"[r40869,r44006,r45462,r46971]|[r40870,r44007,r45461,r46972]",28572
028473,[r40781]|[r45479],28473
030120,"[r42594,r45476,r45478]|[r42593,r45477]",30120
027935,"[r40302,r40303,r40774]|[r40301,r40304,r40773]",27935
029073,"[r41328,r41694]|[r41329,r45528]",29073
033190,[r46960]|[r46958],33190
029384,"[r41698,r42928]|[r42927,r43529]",29384
027790,"[r40194,r45484,r46928]|[r40193,r45485,r46929]",27790
032170,[r45499]|[r45501],32170
032171,[r45502]|[r45500],32171
031092,[r43880]|[r46963],31092
031093,[r46964]|[r43881],31093
034962,[r50173]|[r50171],34962
034961,[r50170]|[r50172],34961
033193,"[r50033]|[r46961,r50034]",33193
029811,"[r42196,r50035]|[r42195,r42932]",29811
030017,"[r42455,r45577]|[r42454,r42456]",30017
030016,"[r42456,r42930]|[r42453,r42455]",30016
030089,"[r42540,r42542,r44948]|[r42541,r42543,r42544]",30089
029764,[r48447]|[r42133],29764
029763,[r42132]|[r48446],29763
027788,"[r40304,r42124]|[r40192,r40303,r42125]",27788
032782,[r46413]|[r77411],32782
032141,[r45446]|[r45445],32141
054207,"[r77367,r77421,r77482]|[r77366,r77420,r77483]",54207
024562,[r34665]|[r34664],24562
023139,"[r32687,r32688]|[r32686,r32689]",23139
021459,[r30777]|[r30779],21459
021460,[r30780]|[r30778],21460
023186,"[r32765,r33881]|[r32766,r33882]",23186
022146,[r36428]|[r31412],22146
022149,[r31413]|[r36429],22149
021487,"[r30815,r38330,r38336]|[r30816,r38329,r38335]",21487
022997,"[r32469,r32472,r34647]|[r32470,r32471,r34648]",22997
021482,"[r30806,r30816]|[r30807,r30808,r30815]",21482
026823,[r38334]|[r38332],26823
026822,[r38331]|[r38333],26822
022410,[r31695]|[r32368],22410
022195,"[r32771,r36031]|[r31452,r36032]",22195
022383,"[r39174,r39176]|[r31655]",22383
022477,"[r31790,r36044]|[r31789,r36045]",22477
022924,[r32372]|[r39170],22924
022926,"[r36850,r39172]|[r32374,r36851]",22926
026816,[r38321]|[r38322],26816
026828,"[r38343,r38345]|[r38344,r38346]",26828
026230,"[r37340,r37343]|[r37341,r37342]",26230
022929,[r32379]|[r38342],22929
023619,[r33360]|[r38358],23619
023620,[r38357]|[r33361],23620
024568,[r34679]|[r34678],24568
021537,[r37322]|[r30862],21537
021536,[r30861]|[r37323],21536
054267,[r79511]|[r77554],54267
054268,[r77555]|[r79510],54268
053878,[r76897]|[r76988],53878
050438,[r72252]|[r77511],50438
025751,"[r36508,r37344]|[r36507,r37343]",25751
054343,[r77699]|[r77698],54343
049752,"[r71487,r71705,r71712]|[r71486,r71706,r71711]",49752
049976,[r71702]|[r71779],49976
049975,[r71778]|[r71701],49975
054991,[r78810]|[r78808],54991
054990,[r78807]|[r78809],54990
049792,"[r71524,r71525]|[r71526,r71527]",49792
030511,[r49739]|[r43134],30511
030517,[r43140]|[r49741],30517
028620,[r40911]|[r40912],28620
034967,[r50182]|[r50180],34967
034966,[r50179]|[r50181],34966
022951,"[r32614,r32615]|[r32405,r36447,r36509]",22951
022950,"[r32404,r38341]|[r32407,r36075,r36076]",22950
033077,"[r46889,r46891]|[r46695]",33077
035162,[r50619]|[r50621],35162
035163,[r50622]|[r50620],35163
033015,[r46829]|[r46621],33015
033017,[r46622]|[r46830],33017
034348,[r48965]|[r48964],34348
030218,"[r42763,r44046,r48939]|[r42731,r42762,r48938]",30218
030353,[r45459]|[r42916],30353
030352,[r42915]|[r45460],30352
030416,"[r43014,r50149,r50153]|[r43013,r50148,r50152]",30416
033180,"[r46945,r48928]|[r46944]",33180
029713,"[r42056,r42131,r42727]|[r42055,r42130,r42728]",29713
030217,"[r42731,r46938]|[r42730,r46939]",30217
034380,"[r49026]|[r49025,r49027]",34380
032309,"[r45734,r45736,r45740]|[r45735,r45739,r45745]",32309
032310,"[r45743,r45747]|[r45737,r45746]",32310
029708,"[r45738,r49027]|[r42051]",29708
029670,"[r42001,r47493,r47500]|[r42000,r47494,r47499]",29670
028580,[r40881]|[r40877],28580
028583,[r40878]|[r40882],28583
032149,"[r45461,r45464,r45643,r50154]|[r45462,r45463,r45642,r50155]",32149
031172,[r44007]|[r44005],31172
031171,[r44004]|[r44006],31171
028571,[r40871]|[r40869],28571
028573,[r40870]|[r40872],28573
032159,[r45479]|[r45478],32159
032157,[r46915]|[r45476],32157
032158,[r45477]|[r46916],32158
029070,"[r41329,r46832]|[r41327,r46835]",29070
029072,"[r41330,r41373,r43458]|[r41328,r46959]",29072
033192,[r46959]|[r46960],33192
030362,[r43531]|[r42928],30362
030361,[r42927]|[r43530],30361
032164,[r45488]|[r45484],32164
032165,[r45485]|[r45489],32165
027792,[r45275]|[r40194],27792
027791,[r40193]|[r45276],27791
031081,"[r43866,r43867,r45501]|[r43865,r43868,r45502]",31081
030106,"[r42562,r43881]|[r42563,r43880]",30106
030542,"[r43181,r50034]|[r50031]",30542
033194,[r46961]|[r46962],33194
034892,[r50036]|[r50035],34892
030364,[r42932]|[r42931],30364
032222,[r45578]|[r45577],32222
029107,"[r42453,r42595]|[r41363,r42457]",29107
031876,"[r44947]|[r44946,r44948]",31876
029898,"[r42291,r42292]|[r42290,r42540]",29898
030090,[r43530]|[r42542],30090
030091,[r42543]|[r43531],30091
030092,"[r42544,r42931]|[r44947]",30092
027789,"[r40192,r45445]|[r46405]",27789
054205,[r77411]|[r77365],54205
054206,"[r77365,r77366]|[r77367,r77460]",54206
049243,"[r71039,r71552,r73261,r77483]|[r71040,r71551,r73262,r77482]",49243
022695,"[r32229,r34664]|[r32046,r32228,r33827]",22695
023140,[r32686]|[r32765],23140
022672,[r32022]|[r32687],22672
021458,"[r30778,r34667,r36466]|[r30777,r34666,r36467]",21458
025668,[r68061]|[r36428],25668
025669,[r36429]|[r68062],25669
026821,[r38332]|[r38330],26821
026820,[r38329]|[r38331],26820
021483,"[r30808,r34648,r38326]|[r34647,r38327]",21483
022999,[r32768]|[r32472],22999
022998,[r32471]|[r32767],22998
022409,"[r32025,r36030,r37280]|[r31695,r36029,r37281]",22409
025448,[r36029]|[r36031],25448
025449,[r36032]|[r36030],25449
022196,"[r31452]|[r31462,r31534]",22196
027254,"[r39175]|[r39174,r39179]",27254
027255,"[r39178,r39179]|[r39176,r39177]",27255
025453,[r36045]|[r36043],25453
025452,[r36042]|[r36044],25452
022385,"[r31658,r31789]|[r31657,r31659,r34662]",22385
027252,[r39170]|[r39171],27252
027253,[r39173]|[r39172],27253
025972,"[r36851,r36852,r38319]|[r36850,r36853,r38320]",25972
021290,"[r30621,r33361]|[r33360,r38321]",21290
026827,"[r38342,r38346]|[r38341,r38345]",26827
023622,[r34678]|[r33363],23622
026218,[r37320]|[r37322],26218
026219,[r37323]|[r37321],26219
053877,"[r76896,r77091,r79476,r79510]|[r76897,r77092,r79475,r79511]",53877
053977,[r77511]|[r76989],53977
049978,[r71706]|[r71704],49978
049977,[r71703]|[r71705],49977
049753,[r71486]|[r76170],49753
049754,[r76171]|[r71487],49754
049972,"[r71697,r71700,r71701]|[r71698,r71699,r71702]",49972
049762,"[r71494,r71708,r78808]|[r71495,r71707,r78807]",49762
049767,[r71526]|[r71499],49767
049766,[r71498]|[r71525],49766
049791,[r71523]|[r71524],49791
030509,[r43134]|[r43133],30509
030516,[r43139]|[r43140],30516
028621,[r40912]|[r40913],28621
028615,[r40907]|[r50182],28615
028612,[r50181]|[r40906],28612
025687,[r36447]|[r46891],25687
025754,[r36509]|[r46742],25754
022953,"[r32406,r32407]|[r32408,r32615]",22953
023088,"[r33045,r33048]|[r32614,r33049]",23088
025467,"[r36075,r36078]|[r36074,r36077]",25467
025469,"[r36076,r36077]|[r36078,r39188]",25469
033152,[r46890]|[r46889],33152
033155,[r50621]|[r46896],33155
033156,[r46897]|[r50622],33156
033016,"[r46621,r46893,r46896]|[r46622,r46892,r46897]",33016
030230,"[r42740,r48964]|[r42746,r42899]",30230
033178,"[r46940,r48938,r48941]|[r46941,r48939,r48940]",33178
031197,[r48966]|[r44046],31197
032147,[r45463]|[r45459],32147
032148,[r45460]|[r45464],32148
034952,[r50152]|[r50154],34952
034953,[r50155]|[r50153],34953
029376,"[r46944]|[r41681,r46833]",29376
029762,"[r42130,r43959]|[r42131,r43960]",29762
029714,"[r42055,r46937,r49714]|[r42056,r46936,r49713]",29714
033177,"[r46936,r46939,r46941]|[r46937,r46938,r46940]",33177
029724,"[r42075,r49025]|[r48891]",29724
032313,"[r45745,r45746]|[r45744,r45747]",32313
030411,"[r45748]|[r43008,r45734]",30411
030412,"[r43008,r43012,r45735]|[r43009,r43011,r45736]",30412
032312,"[r45741,r45742]|[r45743]",32312
029709,[r42051]|[r42075],29709
033521,"[r47495,r47498,r47499,r47502]|[r47496,r47497,r47500,r47501]",33521
029669,"[r41999,r42000]|[r42001,r45741]",29669
028581,[r40877]|[r40879],28581
028582,[r40880]|[r40878],28582
032257,[r45645]|[r45643],32257
032256,[r45642]|[r45644],32256
031173,[r44005]|[r47498],31173
031170,[r47497]|[r44004],31170
028574,[r40873]|[r40871],28574
028575,[r40872]|[r40874],28575
033166,[r46917]|[r46915],33166
033167,[r46916]|[r46918],33167
033123,"[r46835,r46836]|[r46834]",33123
033122,"[r46833]|[r46832,r46836]",33122
029071,"[r41327,r45522,r45524]|[r41330,r43461]",29071
030762,"[r43459,r45720]|[r43458,r45719]",30762
029117,[r42298]|[r41373],29117
032166,[r45486]|[r45488],32166
032167,[r45489]|[r45487],32167
028467,"[r40779,r45276,r48451]|[r40778,r45275,r48450]",28467
029897,"[r42289,r42294,r43865]|[r42292,r42295,r43866]",29897
029900,[r43868]|[r42291],29900
029899,[r42290]|[r43867],29899
030107,[r42563]|[r45516],30107
030018,[r42457]|[r42562],30018
034891,[r50031]|[r50032],34891
030541,[r43180]|[r43181],30541
030021,"[r42461,r46962]|[r42460,r45576]",30021
034893,[r50037]|[r50036],34893
030121,"[r42596,r42597]|[r42595,r45578]",30121
029108,"[r41363,r42459]|[r42597,r46967]",29108
031082,[r44946]|[r43869],31082
032774,[r46405]|[r77408],32774
049343,"[r71551,r74590,r77460]|[r71120,r71552,r74589]",49343
051247,[r73262]|[],51247
051246,[]|[r73261],51246
049242,"[r71040,r71522,r72619]|[r71039,r71521,r71523,r72620]",49242
023986,"[r33827,r33829]|[r33828,r36846]",23986
022671,"[r32228,r32617,r32621]|[r32022,r32229,r32620]",22671
022669,[r32046]|[r32021],22669
025707,[r36467]|[r68069],25707
025706,[r68068]|[r36466],25706
024563,[r34666]|[r34668],24563
024564,[r34669]|[r34667],24564
047541,[r68002]|[r68061],47541
047542,[r68062]|[r68003],47542
026819,"[r38325,r38327]|[r38326,r38328]",26819
023093,"[r32619,r32620,r32767]|[r32621,r32768]",23093
026202,[r37278]|[r37280],26202
026203,[r37281]|[r37279],26203
022676,"[r33852]|[r32025,r39153]",22676
022203,"[r31462,r31536]|[r31463]",22203
022280,[r31534]|[r36034],22280
022473,"[r31785,r31786]|[r39175]",22473
025454,[r39177]|[r36046],25454
025457,[r36047]|[r39178],25457
022474,"[r31788,r34659,r36043,r36050]|[r31787,r36042,r36051]",22474
024560,"[r34662,r39186]|[r36054,r39187]",24560
021289,"[r30622,r31657,r33362]|[r30621,r31658]",21289
022386,[r31659]|[r33860],22386
026817,"[r39171]|[r38323,r38325]",26817
025442,"[r36022,r36023,r39937]|[r39173,r39936]",25442
026814,[r38317]|[r38319],26814
026815,[r38320]|[r38318],26815
025971,"[r36848,r36853,r37279]|[r36849,r36852,r37278]",25971
023621,[r33363]|[r33362],23621
021548,[r30870]|[r37320],21548
021545,[r37321]|[r30869],21545
047359,[r67804]|[r79476],47359
047358,[r79475]|[r67803],47358
054046,"[r77089,r77092,r79472]|[r77090,r77091]",54046
053842,"[r76861,r77110]|[r76862,r76896]",53842
053974,"[r76989,r77111]|[r76987,r77112]",53974
049974,[r71704]|[r71700],49974
049973,[r71699]|[r71703],49973
053363,[r76170]|[r76172],53363
053364,[r76173]|[r76171],53364
049830,"[r71574,r71698,r76135]|[r71575,r71697,r76136]",49830
049980,[r71931]|[r71708],49980
049979,[r71707]|[r71930],49979
049760,[r71495]|[r71493],49760
049759,[r71492]|[r71494],49759
049765,"[r71499,r72620,r72622]|[r71498,r72619,r72621]",49765
030510,[r43133]|[r43135],30510
030515,[r43138]|[r43139],30515
028622,[r40913]|[r40914],28622
028614,[r40910]|[r40907],28614
028613,[r40906]|[r40909],28613
033090,[r46742]|[r46890],33090
022537,"[r32408,r33038]|[r31864]",22537
022952,"[r33209]|[r32406,r33037]",22952
023368,"[r33046]|[r33045,r33047]",23368
023369,"[r33047,r33049,r36451]|[r33048,r36452]",23369
025468,"[r36074,r39189]|[r38353]",25468
027262,[r39188]|[r39189],27262
033154,[r46895]|[r46893],33154
033153,[r46892]|[r46894],33153
030233,"[r42745,r42746,r42760]|[r42748,r42759,r42901]",30233
030229,"[r42744,r42903]|[r42740,r48968]",30229
030340,"[r42899,r42998,r45649]|[r42900,r45648]",30340
028570,[r40868]|[r48941],28570
028568,[r48940]|[r40867],28568
034349,[r48967]|[r48966],34349
029375,"[r41681,r46834]|[r41680,r43959]",29375
031141,"[r43950,r43953,r43960]|[r43951,r43952,r43957]",31141
031094,[r49713]|[r43882],31094
031095,[r43883]|[r49714],31095
034308,[r48891]|[r48892],34308
029640,"[r45744]|[r41972,r41973]",29640
032314,[r45749]|[r45748],32314
030413,[r43009]|[r43010],30413
030415,[r45639]|[r43012],30415
030414,[r43011]|[r45638],30414
029639,"[r41970,r41971]|[r45742]",29639
029638,"[r41969,r42003,r47496]|[r41971,r41999,r47495]",29638
031174,"[r44009,r45650,r47501]|[r44008,r45651,r47502]",31174
028578,[r40879]|[r40875],28578
028579,[r40876]|[r40880],28579
032259,[r45647]|[r45645],32259
032258,[r45644]|[r45646],32258
028576,[r40875]|[r40873],28576
028577,[r40874]|[r40876],28577
033168,[r46923]|[r46917],33168
033169,[r46918]|[r46924],33169
032187,"[r45526,r45721]|[r45522,r45525]",32187
032188,"[r45523,r45525]|[r45524,r45526]",32188
030108,"[r43461,r45719]|[r42564,r43460,r45720]",30108
030109,"[r42564,r42565]|[r43459,r45520]",30109
029905,[r42299]|[r42298],29905
028476,[r40783]|[r45486],28476
028477,[r45487]|[r40784],28477
034090,"[r48450,r48452,r49696]|[r48451,r49695]",34090
028469,[r45273]|[r40779],28469
028468,[r40778]|[r45274],28468
029890,"[r42278,r42280,r42295]|[r42277,r42279,r42294]",29890
029896,"[r42287,r42288]|[r42286,r42289]",29896
032182,[r45516]|[r45515],32182
030543,[r50032]|[r43182],30543
030022,"[r42460,r43179]|[r42461,r43180]",30022
032221,[r45576]|[r45579],32221
030367,[r42935]|[r50037],30367
030122,"[r42598,r45579]|[r42596]",30122
033198,[r46967]|[r46966],33198
030020,[r42458]|[r42459],30020
029891,[r43869]|[r42280],29891
054246,"[r77408,r81227]|[r79483,r81226]",54246
052200,[r76175]|[r74590],52200
052199,[r74589]|[r76174],52199
049344,"[r71120,r71521]|[r71522,r79485]",49344
025970,"[r36846]|[r36845,r36847]",25970
023987,[r33828]|[],23987
023988,[]|[r33829],23988
023091,"[r32618]|[r32617,r32619]",23091
022670,"[r32021,r32778]|[r32024,r36843]",22670
047564,[r68069]|[r68021],47564
047563,[r68020]|[r68068],47563
024016,"[r33880,r34668,r35815]|[r33879,r34669,r35814]",24016
047540,[r68099]|[r68002],47540
047543,[r68003]|[r68100],47543
026818,"[r38323,r38328]|[r38324]",26818
027241,[r39153]|[r39152],27241
023999,[r33851]|[r33852],23999
022204,"[r31463]|[r31464,r31538]",22204
022282,[r36033]|[r31536],22282
022806,[r36034]|[r32202],22806
022275,"[r31530,r31535]|[r31785]",22275
022142,[r31408]|[r31786],22142
025455,[r36046]|[r36048],25455
025456,[r36049]|[r36047],25456
025458,[r36048]|[r36050],25458
025459,[r36051]|[r36049],25459
024558,"[r34661,r39181]|[r34659,r34660,r39180]",24558
022475,[r31787]|[r38316],22475
022476,[r38315]|[r31788],22476
027260,[r39184]|[r39186],27260
027261,[r39187]|[r39185],27261
024559,"[r34660,r36052,r36054]|[r34661,r36053]",24559
021291,[r32032]|[r30622],21291
024003,[r33860]|[r36063],24003
027606,[r39939]|[r39937],27606
027605,[r39936]|[r39938],27605
025441,"[r39940]|[r36022,r36024]",25441
025443,[r36024]|[r36023],25443
026206,[r37289]|[r38317],26206
026207,[r38318]|[r37290],26207
022515,"[r31839,r36849]|[r31838,r31840,r36848]",22515
021547,[r38350]|[r30870],21547
021546,[r30869]|[r38349],21546
043881,[r62999]|[r67804],43881
043880,[r67803]|[r62998],43880
055322,"[r79471,r79473]|[r79472,r79474]",55322
053919,"[r76935,r77090]|[r76934,r76983,r77089]",53919
053973,"[r76986,r77112]|[r77110,r77111]",53973
053841,"[r76862,r80540]|[r76861,r76986]",53841
053975,[r76987]|[r80542],53975
049758,[r76172]|[r71492],49758
049761,[r71493]|[r76173],49761
053346,[r76136]|[r76140],53346
053345,[r76139]|[r76135],53345
049672,[r71575]|[r71414],49672
049671,[r71413]|[r71574],49671
049281,"[r71073,r71930,r72621,r78816]|[r71074,r71931,r72622,r78817]",49281
030512,"[r43135,r43146]|[r43145,r47458]",30512
030514,"[r43143,r43145]|[r43138,r43146]",30514
028623,[r40914]|[r40915],28623
028619,[r47629]|[r40910],28619
028618,[r40909]|[r47628],28618
023364,"[r33037,r33210]|[r33038]",23364
022538,"[r31864,r33213]|[r31865,r33214]",22538
023500,"[r33212,r39190]|[r33209,r33211]",23500
022927,"[r32378,r35807,r39326]|[r32377,r33046,r35806]",22927
025692,[r36452]|[r46719],25692
025691,[r46718]|[r36451],25691
026831,"[r38353]|[r38352,r38354]",26831
033087,[r46719]|[r46895],33087
033086,[r46894]|[r46718],33086
030231,"[r42742,r42747,r42759]|[r42743,r42760,r42907]",30231
030232,"[r42743,r42757,r42904]|[r42744,r42745,r42758]",30232
030234,"[r42748,r42758,r42764]|[r42747,r42749,r42757]",30234
030341,"[r42901]|[r42902,r42998]",30341
034351,[r48968]|[r50184],34351
030342,"[r42905,r42912]|[r42903]",30342
032260,"[r45646,r45648,r45651]|[r45647,r45649,r45650]",32260
029635,"[r42900]|[r41967,r42002]",29635
028569,"[r40867,r42059,r48461]|[r40868,r42060,r48460]",28569
034350,[r50183]|[r48967],34350
027805,[r41680]|[r40206],27805
030127,"[r42604,r43882,r43951]|[r43883,r43950]",30127
027806,"[r40206,r43952]|[r40207,r43953]",27806
031142,"[r43954,r43956,r43957]|[r43955,r43958,r44953]",31142
029648,"[r48892]|[r41979,r45610]",29648
029641,"[r41972,r43010]|[r45640]",29641
029642,"[r41973,r41974]|[r49756]",29642
029725,"[r42076,r47492]|[r45749,r47491]",29725
032254,[]|[r45639],32254
032253,[r45638]|[],32253
029637,"[r41968]|[r41969,r41970]",29637
029671,"[r42002,r44008]|[r42003,r44009]",29671
033172,"[r46922,r46924,r46925]|[r46923,r48452,r48455]",33172
032186,[r45521]|[r45721],32186
029093,"[r44042,r44044]|[r41349,r45523]",29093
029856,[r43460]|[r42239],29856
032185,[r45520]|[r45519],32185
030093,"[r42545,r42546]|[r42549,r42565]",30093
029906,[r45515]|[r42299],29906
028475,[r42286]|[r40783],28475
028478,[r40784]|[r42287],28478
034744,[r49700]|[r49696],34744
